Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden,Laura Callahan,10824,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,41,Jack's New England Clam Chowder,9.65,12,0,115.80,1.23
Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden,Laura Callahan,10824,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,70,Outback Lager,15.00,9,0,135.00,1.23
Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,DRACD,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,Nancy Davolio,10825,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-14 00:00:00.000,Speedy Express,26,Gumbär Gummibärchen,31.23,12,0,374.76,79.25
Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,DRACD,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,Nancy Davolio,10825,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-14 00:00:00.000,Speedy Express,53,Perth Pasties,32.80,20,0,656.00,79.25
Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France,BLONP,Blondesddsl père et fils,"24, place Kléber",Strasbourg,NULL,67000,France,Michael Suyama,10826,1998-01-12 00:00:00.000,1998-02-09 00:00:00.000,1998-02-06 00:00:00.000,Speedy Express,31,Gorgonzola Telino,12.50,35,0,437.50,7.09
Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France,BLONP,Blondesddsl père et fils,"24, place Kléber",Strasbourg,NULL,67000,France,Michael Suyama,10826,1998-01-12 00:00:00.000,1998-02-09 00:00:00.000,1998-02-06 00:00:00.000,Speedy Express,57,Ravioli Angelo,19.50,15,0,292.50,7.09
Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,Nancy Davolio,10827,1998-01-12 00:00:00.000,1998-01-26 00:00:00.000,1998-02-06 00:00:00.000,United Package,10,Ikura,31.00,15,0,465.00,63.54
Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,Nancy Davolio,10827,1998-01-12 00:00:00.000,1998-01-26 00:00:00.000,1998-02-06 00:00:00.000,United Package,39,Chartreuse verte,18.00,21,0,378.00,63.54
Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,RANCH,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,Anne Dodsworth,10828,1998-01-13 00:00:00.000,1998-01-27 00:00:00.000,1998-02-04 00:00:00.000,Speedy Express,20,Sir Rodney's Marmalade,81.00,5,0,405.00,90.85
Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,RANCH,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,Anne Dodsworth,10828,1998-01-13 00:00:00.000,1998-01-27 00:00:00.000,1998-02-04 00:00:00.000,Speedy Express,38,Côte de Blaye,263.50,2,0,527.00,90.85
Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,ISLAT,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,10829,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,Speedy Express,2,Chang,19.00,10,0,190.00,154.72
Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,ISLAT,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,10829,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,Speedy Express,8,Northwoods Cranberry Sauce,40.00,20,0,800.00,154.72
Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,ISLAT,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,10829,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,Speedy Express,13,Konbu,6.00,10,0,60.00,154.72
Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,ISLAT,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,10829,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.00,21,0,714.00,154.72
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,United Package,6,Grandma's Boysenberry Spread,25.00,6,0,150.00,81.83
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,United Package,39,Chartreuse verte,18.00,28,0,504.00,81.83
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,United Package,60,Camembert Pierrot,34.00,30,0,1020.00,81.83
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,United Package,68,Scottish Longbreads,12.50,24,0,300.00,81.83
Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,Janet Leverling,10831,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,United Package,19,Teatime Chocolate Biscuits,9.20,2,0,18.40,72.19
Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,Janet Leverling,10831,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,United Package,35,Steeleye Stout,18.00,8,0,144.00,72.19
Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,Janet Leverling,10831,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,United Package,38,Côte de Blaye,263.50,8,0,2108.00,72.19
Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,SANTG,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,Janet Leverling,10831,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,United Package,43,Ipoh Coffee,46.00,9,0,414.00,72.19
La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,LAMAI,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,Andrew Fuller,10832,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,United Package,13,Konbu,6.00,3,0.2,14.40,43.26
La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,LAMAI,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,Andrew Fuller,10832,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,United Package,25,NuNuCa Nuß-Nougat-Creme,14.00,10,0.2,112.00,43.26
La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,LAMAI,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,Andrew Fuller,10832,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,United Package,44,Gula Malacca,19.45,16,0.2,248.96,43.26
La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,LAMAI,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,Andrew Fuller,10832,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,United Package,64,Wimmers gute Semmelknödel,33.25,3,0,99.75,43.26
Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,Michael Suyama,10833,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-23 00:00:00.000,United Package,7,Uncle Bob's Organic Dried Pears,30.00,20,0.1,540.00,71.49
Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,Michael Suyama,10833,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-23 00:00:00.000,United Package,31,Gorgonzola Telino,12.50,9,0.1,101.25,71.49
Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,Michael Suyama,10833,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-23 00:00:00.000,United Package,53,Perth Pasties,32.80,9,0.1,265.68,71.49
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Nancy Davolio,10834,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-19 00:00:00.000,Federal Shipping,29,Thüringer Rostbratwurst,123.79,8,0.05,940.80,29.78
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Nancy Davolio,10834,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-19 00:00:00.000,Federal Shipping,30,Nord-Ost Matjeshering,25.89,20,0.05,491.91,29.78
Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,ALFKI,Alfreds Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,Nancy Davolio,10835,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-21 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.00,15,0,825.00,69.53
Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,ALFKI,Alfreds Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,Nancy Davolio,10835,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-21 00:00:00.000,Federal Shipping,77,Original Frankfurter grüne Soße,13.00,2,0.2,20.80,69.53
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10836,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,Speedy Express,22,Gustaf's Knäckebröd,21.00,52,0,1092.00,411.88
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10836,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,Speedy Express,35,Steeleye Stout,18.00,6,0,108.00,411.88
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10836,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,Speedy Express,57,Ravioli Angelo,19.50,24,0,468.00,411.88
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10836,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.00,60,0,2040.00,411.88
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10836,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,Speedy Express,64,Wimmers gute Semmelknödel,33.25,30,0,997.50,411.88
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Anne Dodsworth,10837,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,13,Konbu,6.00,6,0,36.00,13.32
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Anne Dodsworth,10837,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,40,Boston Crab Meat,18.40,25,0,460.00,13.32
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Anne Dodsworth,10837,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,47,Zaanse koeken,9.50,40,0.25,285.00,13.32
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Anne Dodsworth,10837,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,76,Lakkalikööri,18.00,21,0.25,283.50,13.32
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Janet Leverling,10838,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,1,Chai,18.00,4,0.25,54.00,59.28
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Janet Leverling,10838,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,18,Carnarvon Tigers,62.50,25,0.25,1171.88,59.28
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Janet Leverling,10838,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,36,Inlagd Sill,19.00,50,0.25,712.50,59.28
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Janet Leverling,10839,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-22 00:00:00.000,Federal Shipping,58,Escargots de Bourgogne,13.25,30,0.1,357.75,35.43
Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Janet Leverling,10839,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-22 00:00:00.000,Federal Shipping,72,Mozzarella di Giovanni,34.80,15,0.1,469.80,35.43
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Margaret Peacock,10840,1998-01-19 00:00:00.000,1998-03-02 00:00:00.000,1998-02-16 00:00:00.000,United Package,25,NuNuCa Nuß-Nougat-Creme,14.00,6,0.2,67.20,2.71
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Margaret Peacock,10840,1998-01-19 00:00:00.000,1998-03-02 00:00:00.000,1998-02-16 00:00:00.000,United Package,39,Chartreuse verte,18.00,10,0.2,144.00,2.71
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Steven Buchanan,10841,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,United Package,10,Ikura,31.00,16,0,496.00,424.30
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Steven Buchanan,10841,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,United Package,56,Gnocchi di nonna Alice,38.00,30,0,1140.00,424.30
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Steven Buchanan,10841,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,United Package,59,Raclette Courdavault,55.00,50,0,2750.00,424.30
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Steven Buchanan,10841,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,United Package,77,Original Frankfurter grüne Soße,13.00,15,0,195.00,424.30
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Nancy Davolio,10842,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,Federal Shipping,11,Queso Cabrales,21.00,15,0,315.00,54.42
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Nancy Davolio,10842,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,Federal Shipping,43,Ipoh Coffee,46.00,5,0,230.00,54.42
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Nancy Davolio,10842,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,Federal Shipping,68,Scottish Longbreads,12.50,20,0,250.00,54.42
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Nancy Davolio,10842,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,Federal Shipping,70,Outback Lager,15.00,12,0,180.00,54.42
Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France,Margaret Peacock,10843,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,United Package,51,Manjimup Dried Apples,53.00,4,0.25,159.00,9.26
Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria,Laura Callahan,10844,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,United Package,22,Gustaf's Knäckebröd,21.00,35,0,735.00,25.22
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Laura Callahan,10845,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,23,Tunnbröd,9.00,70,0.1,567.00,212.98
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Laura Callahan,10845,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,35,Steeleye Stout,18.00,25,0.1,405.00,212.98
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Laura Callahan,10845,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,42,Singaporean Hokkien Fried Mee,14.00,42,0.1,529.20,212.98
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Laura Callahan,10845,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,58,Escargots de Bourgogne,13.25,60,0.1,715.50,212.98
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Laura Callahan,10845,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,64,Wimmers gute Semmelknödel,33.25,48,0,1596.00,212.98
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Andrew Fuller,10846,1998-01-22 00:00:00.000,1998-03-05 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,4,Chef Anton's Cajun Seasoning,22.00,21,0,462.00,56.46
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Andrew Fuller,10846,1998-01-22 00:00:00.000,1998-03-05 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,70,Outback Lager,15.00,30,0,450.00,56.46
Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,SUPRD,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium,Andrew Fuller,10846,1998-01-22 00:00:00.000,1998-03-05 00:00:00.000,1998-01-23 00:00:00.000,Federal Shipping,74,Longlife Tofu,10.00,20,0,200.00,56.46
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Margaret Peacock,10847,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Federal Shipping,1,Chai,18.00,80,0.2,1152.00,487.57
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Margaret Peacock,10847,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Federal Shipping,19,Teatime Chocolate Biscuits,9.20,12,0.2,88.32,487.57
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Margaret Peacock,10847,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Federal Shipping,37,Gravad lax,26.00,60,0.2,1248.00,487.57
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Margaret Peacock,10847,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Federal Shipping,45,Rogede sild,9.50,36,0.2,273.60,487.57
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Margaret Peacock,10847,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Federal Shipping,60,Camembert Pierrot,34.00,45,0.2,1224.00,487.57
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Margaret Peacock,10847,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,Federal Shipping,71,Flotemysost,21.50,55,0.2,946.00,487.57
Consolidated Holdings,Berkeley Gardens 12  Brewery,London,NULL,WX1 6LT,UK,CONSH,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,NULL,WX1 6LT,UK,Robert King,10848,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-29 00:00:00.000,United Package,5,Chef Anton's Gumbo Mix,21.35,30,0,640.50,38.24
Consolidated Holdings,Berkeley Gardens 12  Brewery,London,NULL,WX1 6LT,UK,CONSH,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,NULL,WX1 6LT,UK,Robert King,10848,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-29 00:00:00.000,United Package,9,Mishi Kobe Niku,97.00,3,0,291.00,38.24
Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,Anne Dodsworth,10849,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,United Package,3,Aniseed Syrup,10.00,49,0,490.00,0.56
Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,KOENE,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,Anne Dodsworth,10849,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,United Package,26,Gumbär Gummibärchen,31.23,18,0.15,477.82,0.56
Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France,Nancy Davolio,10850,1998-01-23 00:00:00.000,1998-03-06 00:00:00.000,1998-01-30 00:00:00.000,Speedy Express,25,NuNuCa Nuß-Nougat-Creme,14.00,20,0.15,238.00,49.19
